游戏名字,游戏类型,游戏图片,游戏地址
"('口袋妖怪不可思议的迷宫',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8199&n=L2diYXJvbS8yMjM5LnppcA==&t=红色救助队 Pokemon Fushigi no Dungeon - Aka no Kyuujotai&ac=5&p=',)"
"('家庭斗争',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8455&n=L2diYXJvbS8yNTEyLnppcA==&t=Family Feud&ac=5&p=',)"
"('北极故事',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8711&n=L2diYXJvbS8yNzcwLnppcA==&t=&ac=5&p=',)"
"('CASTLE1(USA)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3336&n=L2Zjcm9tL2R6bXgvQ2FzdGxldmFuaWEgKFUpIChQUkcxKSBbIV0ubmVz&t=CASTLE1(USA)',)"
"('Z基地(美版)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1926a.png,"('https://www.yikm.net/play?id=3592&n=L2Zjcm9tL2Z4c2ovU2VjdGlvbi1aIChVKSBbIV0ubmVz&t=Z基地(美版)',)"
"('Metal Flame Psybuster(USA)',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1430a.png,"('https://www.yikm.net/play?id=4104&n=L2Zjcm9tL3NqL01ldGFsIE1lY2ggLSBNYW4gJiBNYWNoaW5lIChVKSBbIV0ubmVz&t=Metal Flame Psybuster(USA)',)"
"('家庭打砖块(日版)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/698a.png,"('https://www.yikm.net/play?id=4360&n=L2Zjcm9tL3h5eC9GYW1pbHkgQmxvY2sgKEopLm5lcw==&t=家庭打砖块(日版)',)"
"('WCW世界摔角(超级明星摔角)美版',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2452a.png,"('https://www.yikm.net/play?id=4616&n=L2Zjcm9tL3lkYnMvV0NXIFdvcmxkIENoYW1waW9uc2hpcCBXcmVzdGxpbmcgKFUpIFshXS5uZXM=&t=WCW世界摔角(超级明星摔角)美版',)"
"('任天堂高尔夫公开赛(马里奥高尔夫)美版',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1551a.png,"('https://www.yikm.net/play?id=4872&n=L2Zjcm9tL3lkYnMvTkVTIE9wZW4gVG91cm5hbWVudCBHb2xmIChVKSBbIV0ubmVz&t=任天堂高尔夫公开赛(马里奥高尔夫)美版',)"
"('星际武士',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5128&n=L2Zjcm9tL2pzYnl6dy9TRy5ORVM=&t=星际武士&ac=3',)"
"('闪灵二人组',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6152&n=L2diYXJvbS8wMDY4LnppcA==&t=GetBackers Dakkanya - Jigoku no Scaramouche&ac=5&p=',)"
"('幽灵屋缚之24小时',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6408&n=L2diYXJvbS8wMzMwLnppcA==&t=Yuureiyashiki no Nijuuyojikan&ac=5&p=',)"
"('恐惧的总和',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6664&n=L2diYXJvbS8wNTk0LnppcA==&t=Sum of All Fears, The&ac=5&p=',)"
"('犬夜叉-奈落之圈套迷幻森林之请帖',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6920&n=L2diYXJvbS8wODYwLnppcA==&t=Inuyasha - Naraku no Wana! Mayoi no Mori no Shoutaijou&ac=5&p=',)"
"('网络机械兽世纪',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7176&n=L2diYXJvbS8xMTI3LnppcA==&t=Cyberdrive Zoids - Kijuu no Senshi Hyuu&ac=5&p=',)"
"('激斗!英雄奥特曼',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7432&n=L2diYXJvbS8xNDA0LnppcA==&t=Taiketsu! Ultra Hero&ac=5&p=',)"
"('马里奥弹珠台',)","(' Pinball  Pinball ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1694.jpg,"('https://www.yikm.net/play?id=7688&n=L2diYXJvbS8xNjk0LnppcA==&t=Mario Pinball Land&ac=5&p=/gbapic/1694.jpg',)"
"('东京极限竞速车',)","('驾驶 驾驶 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1963.jpg,"('https://www.yikm.net/play?id=7944&n=L2diYXJvbS8xOTYzLnppcA==&t=Tokyo Xtreme Racer Advance&ac=5&p=/gbapic/1963.jpg',)"
"('马里奥网球',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8200&n=L2diYXJvbS8yMjQwLnppcA==&t=Mario Power Tennis&ac=5&p=',)"
"('降世神通',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2513.jpg,"('https://www.yikm.net/play?id=8456&n=L2diYXJvbS8yNTEzLnppcA==&t=Avatar - The Last Airbender&ac=5&p=/gbapic/2513.jpg',)"
"('贝茨娃娃',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8712&n=L2diYXJvbS8yNzcxLnppcA==&t=&ac=5&p=',)"
"('Castlevania2-Simons Quest(Europe)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/359a.png,"('https://www.yikm.net/play?id=3337&n=L2Zjcm9tL2R6bXgvQ2FzdGxldmFuaWEgSUkgLSBTaW1vbidzIFF1ZXN0IChFKSBbIV0ubmVz&t=Castlevania2-Simons Quest(Europe)',)"
"('SILKWORM',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3593&n=L2Zjcm9tL2Z4c2ovU2lsa3dvcm0gKFUpIFshXS5uZXM=&t=SILKWORM',)"
"('钢铁坦克(大坦克)日版',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/903a.png,"('https://www.yikm.net/play?id=4105&n=L2Zjcm9tL3NqL0dyZWF0IFRhbmsgKEopLm5lcw==&t=钢铁坦克(大坦克)日版',)"
"('家庭打砖块(美版)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/2295a.png,"('https://www.yikm.net/play?id=4361&n=L2Zjcm9tL3h5eC9UaHVuZGVyICYgTGlnaHRuaW5nIChVKSBbIV0ubmVz&t=家庭打砖块(美版)',)"
"('WWF Wrestlemania Challenge(Japan)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4617&n=L2Zjcm9tL3lkYnMvV1dGIFdyZXN0bGVNYW5pYSBDaGFsbGVuZ2UgKEopIFshXS5uZXM=&t=WWF Wrestlemania Challenge(Japan)',)"
"('南梦宫高尔夫',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1535a.png,"('https://www.yikm.net/play?id=4873&n=L2Zjcm9tL3lkYnMvTmFtY28gQ2xhc3NpYyAoSikubmVz&t=南梦宫高尔夫',)"
"('星际武士 - 未知 (CN)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5129&n=L2Zjcm9tL2pzYnl6dy8wMDczIC0g5pif6ZmF5q2m5aOrIC0g5pyq55+lIChDTikuTkVT&t=星际武士 - 未知 (CN)&ac=3',)"
"('宇宙战舰EX',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6153&n=L2diYXJvbS8wMDY5LnppcA==&t=Space Hexcite - Maetel Legend EX&ac=5&p=',)"
"('多摩君之不可思议的冒险',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6409&n=L2diYXJvbS8wMzMxLnppcA==&t=Domo-kun no Fushigi Terebi&ac=5&p=',)"
"('超级马里奥3-耀奇岛',)","('马里奥 马里奥 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0595.png,"('https://www.yikm.net/play?id=6665&n=L2diYXJvbS8wNTk1LnppcA==&t=Super Mario Advance 3&ac=5&p=/gbapic/0595.png',)"
"('艾列米克斯物语!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6921&n=L2diYXJvbS8wODYxLnppcA==&t=Elemix!&ac=5&p=',)"
"('卡牌决斗高手1',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1128.jpg,"('https://www.yikm.net/play?id=7177&n=L2diYXJvbS8xMTI4LnppcA==&t=Duel Masters&ac=5&p=/gbapic/1128.jpg',)"
"('个人商务PDA',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7433&n=L2diYXJvbS8xNDA1LnppcA==&t=Personal Data Assistant for Gameboy Advance&ac=5&p=',)"
"('口袋妖怪-火红',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7689&n=L2diYXJvbS8xNjk1LnppcA==&t=Pokemon - Fire Red Version&ac=5&p=',)"
"('GBA电影-超级海绵第3卷',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7945&n=L2diYXJvbS8xOTY0LnppcA==&t=&ac=5&p=',)"
"('超级贝蒂',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2241.png,"('https://www.yikm.net/play?id=8201&n=L2diYXJvbS8yMjQxLnppcA==&t=Atomic Betty&ac=5&p=/gbapic/2241.png',)"
"('2合1',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8457&n=L2diYXJvbS8yNTE0LnppcA==&t=- 纸牌 2 Games in 1 - Uno + Skip-Bo&ac=5&p=',)"
"('一掷千金',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8713&n=L2diYXJvbS8yNzcyLnppcA==&t=&ac=5&p=',)"
"('Chuuka Taisen',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/410a.png,"('https://www.yikm.net/play?id=3594&n=L2Zjcm9tL2Z4c2ovQ2h1dWthIFRhaXNlbiAoSikubmVz&t=Chuuka Taisen',)"
"('钢铁坦克(大坦克)美版',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4106&n=L2Zjcm9tL3NqL0lyb24gVGFuayAoVSkgWyFdLm5lcw==&t=钢铁坦克(大坦克)美版',)"
"('Jongbou',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/1111a.png,"('https://www.yikm.net/play?id=4362&n=L2Zjcm9tL3h5eC9Kb25nYm91IChKKSBbIV0ubmVz&t=Jongbou',)"
"('WWF Wrestlemania Challenge(USA)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4618&n=L2Zjcm9tL3lkYnMvV1dGIFdyZXN0bGVNYW5pYSBDaGFsbGVuZ2UgKFUpIFshXS5uZXM=&t=WWF Wrestlemania Challenge(USA)',)"
"('南梦宫高尔夫2',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4874&n=L2Zjcm9tL3lkYnMvTmFtY28gQ2xhc3NpYyAyIChKKS5uZXM=&t=南梦宫高尔夫2',)"
"('暗黑破坏神(中文)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5130&n=L2Zjcm9tL2pzYnl6dy9EaWFibG8gKE5KMDM3KSAoQ2gpLm5lcw==&t=暗黑破坏神(中文)&ac=3',)"
"('风之克罗帝亚-梦见帝国',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6154&n=L2diYXJvbS8wMDcwLnppcA==&t=Kaze no Klonoa - Yumemiru Teikoku&ac=5&p=',)"
"('可爱的邮递员',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6410&n=L2diYXJvbS8wMzMyLnppcA==&t=Mail de Cute&ac=5&p=',)"
"('三角洲空军风暴',)","('模拟 模拟 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0596.jpg,"('https://www.yikm.net/play?id=6666&n=L2diYXJvbS8wNTk2LnppcA==&t=Airforce Delta Storm&ac=5&p=/gbapic/0596.jpg',)"
"('夜魔侠',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0862.jpg,"('https://www.yikm.net/play?id=6922&n=L2diYXJvbS8wODYyLnppcA==&t=Daredevil&ac=5&p=/gbapic/0862.jpg',)"
"('幻想魔传最游记-叛逆的斗神太子',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7178&n=L2diYXJvbS8xMTI5LnppcA==&t=Gensou Maden Saiyuuki - Hangyaku no Toushin-taishi&ac=5&p=',)"
"('罪恶客星X',)","('战斗 战斗 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1406.jpg,"('https://www.yikm.net/play?id=7434&n=L2diYXJvbS8xNDA2LnppcA==&t=Guilty Gear X - Advance Edition&ac=5&p=/gbapic/1406.jpg',)"
"('乐高骑士帝国',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=7690&n=L2diYXJvbS8xNjk2LnppcA==&t=LEGO Knights' Kingdom&ac=5&p="",)"
"('GBA电影-卡通频道珍藏电影白金版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7946&n=L2diYXJvbS8xOTY1LnppcA==&t=&ac=5&p=',)"
"('哈罗-凯蒂',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8202&n=L2diYXJvbS8yMjQyLnppcA==&t=快乐聚会 Hello Kitty - Happy Party Pals&ac=5&p=',)"
"('格斗机器人',)","('战斗 战斗 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2515.jpg,"(""https://www.yikm.net/play?id=8458&n=L2diYXJvbS8yNTE1LnppcA==&t=Rock'em Sock'em Robots&ac=5&p=/gbapic/2515.jpg"",)"
"('爱心宠物狗',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8714&n=L2diYXJvbS8yNzczLnppcA==&t=狗狗疗养院&ac=5&p=',)"
"('Castlevania2-Simons Quest(USA)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/360a.png,"('https://www.yikm.net/play?id=3339&n=L2Zjcm9tL2R6bXgvQ2FzdGxldmFuaWEgSUkgLSBTaW1vbidzIFF1ZXN0IChVKSBbIV0ubmVz&t=Castlevania2-Simons Quest(USA)',)"
"('TwinBee',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2382a.png,"('https://www.yikm.net/play?id=3595&n=L2Zjcm9tL2Z4c2ovVHdpbkJlZSAoSikgWyFdLm5lcw==&t=TwinBee',)"
"('Predator(Japan)',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1711a.png,"('https://www.yikm.net/play?id=4107&n=L2Zjcm9tL3NqL1ByZWRhdG9yIChKKS5uZXM=&t=Predator(Japan)',)"
"('Arkanoid(Japan)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/117a.png,"('https://www.yikm.net/play?id=4363&n=L2Zjcm9tL3h5eC9Bcmthbm9pZCAoSikubmVz&t=Arkanoid(Japan)',)"
"('WWF Steel Cage Challenge(Europe)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4619&n=L2Zjcm9tL3lkYnMvV1dGIFdyZXN0bGVNYW5pYSAtIFN0ZWVsIENhZ2UgQ2hhbGxlbmdlIChFKS5uZXM=&t=WWF Steel Cage Challenge(Europe)',)"
"('圆石海岸高尔夫球挑战赛',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/177a.png,"('https://www.yikm.net/play?id=4875&n=L2Zjcm9tL3lkYnMvQmFuZGFpIEdvbGYgLSBDaGFsbGVuZ2UgUGViYmxlIEJlYWNoIChVKSBbIV0ubmVz&t=圆石海岸高尔夫球挑战赛',)"
"('最游记-唐三藏(中文)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5131&n=L2Zjcm9tL2pzYnl6dy9bTkowNjVdIFp1aSBZb3UgSmkgWmhpIFRhbmcgU2FuIFphbmcuTkVT&t=最游记-唐三藏(中文)&ac=3',)"
"('马里奥赛车A超级巡回赛',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6155&n=L2diYXJvbS8wMDcxLnppcA==&t=Mario Kart Advance&ac=5&p=',)"
"('炸弹人马克思2-马克思版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6411&n=L2diYXJvbS8wMzMzLnppcA==&t=Bomberman Max 2 - Max Version&ac=5&p=',)"
"('推石小子EX',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6667&n=L2diYXJvbS8wNTk3LnppcA==&t=Boulder Dash EX&ac=5&p=',)"
"('GTA职业概念赛车3',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6923&n=L2diYXJvbS8wODYzLnppcA==&t=GT Advance 3 - Pro Concept Racing&ac=5&p=',)"
"('宠物医院-动物医生育成计划',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7179&n=L2diYXJvbS8xMTMwLnppcA==&t=Wan Nyan Doubutsu Byouin&ac=5&p=',)"
"('光明之魂2',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1407.jpg,"('https://www.yikm.net/play?id=7435&n=L2diYXJvbS8xNDA3LnppcA==&t=Shining Soul II&ac=5&p=/gbapic/1407.jpg',)"
"('一路狂飙之极速双雄',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1697.png,"('https://www.yikm.net/play?id=7691&n=L2diYXJvbS8xNjk3LnppcA==&t=Starsky & Hutch&ac=5&p=/gbapic/1697.png',)"
"('GBA电影-迪斯尼频道珍藏系列第1卷',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7947&n=L2diYXJvbS8xOTY2LnppcA==&t=&ac=5&p=',)"
"('神奇四侠过关版',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2243.jpg,"('https://www.yikm.net/play?id=8203&n=L2diYXJvbS8yMjQzLnppcA==&t=Fantastic 4 - Flame On&ac=5&p=/gbapic/2243.jpg',)"
"('圣诞老人3-出逃的圣诞老人',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8459&n=L2diYXJvbS8yNTE2LnppcA==&t= Santa Clause 3, The - The Escape Clause&ac=5&p=',)"
"('降世神通',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8715&n=L2diYXJvbS8yNzc0LnppcA==&t=燃烧的大地&ac=5&p=',)"
"('Castlevania3-Draculas Curse(Japan)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/86a.png,"('https://www.yikm.net/play?id=3340&n=L2Zjcm9tL2R6bXgvQWt1bWFqb3UgRGVuc2V0c3UgKEopIFshXS5uZXM=&t=Castlevania3-Draculas Curse(Japan)',)"
"('STINGER(Japan)',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3596&n=L2Zjcm9tL2Z4c2ovTW9lcm8gVHdpbkJlZSAtIENpbm5hbW9uIEhha2FzZSB3byBTdWt1ZSEgKEopLm5lcw==&t=STINGER(Japan)',)"
"('Predator(USA)',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1712a.png,"('https://www.yikm.net/play?id=4108&n=L2Zjcm9tL3NqL1ByZWRhdG9yIChVKSBbIV0ubmVz&t=Predator(USA)',)"
"('Arkanoid(USA)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/118a.png,"('https://www.yikm.net/play?id=4364&n=L2Zjcm9tL3h5eC9Bcmthbm9pZCAoVSkgWyFdLm5lcw==&t=Arkanoid(USA)',)"
"('WWF Steel Cage Challenge(USA)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4620&n=L2Zjcm9tL3lkYnMvV1dGIFdyZXN0bGVNYW5pYSAtIFN0ZWVsIENhZ2UgQ2hhbGxlbmdlIChVKSBbIV0ubmVz&t=WWF Steel Cage Challenge(USA)',)"
"('尾崎高尔夫',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1124a.png,"('https://www.yikm.net/play?id=4876&n=L2Zjcm9tL3lkYnMvSnVtYm8gT3pha2kgbm8gSG9sZSBpbiBPbmUgUHJvZmVzc2lvbmFsIChKKS5uZXM=&t=尾崎高尔夫',)"
"('机器猫-绿之惑星拯救作战',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6156&n=L2diYXJvbS8wMDcyLnppcA==&t=Doraemon - Midori no Wakusei Dokidoki Daikyuushutsu!&ac=5&p=',)"
"('决战猩球',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0334.jpg,"('https://www.yikm.net/play?id=6412&n=L2diYXJvbS8wMzM0LnppcA==&t=Planet of the Apes&ac=5&p=/gbapic/0334.jpg',)"
"('儿童后院足球',)","('运动 运动 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0598.png,"('https://www.yikm.net/play?id=6668&n=L2diYXJvbS8wNTk4LnppcA==&t=Backyard Football&ac=5&p=/gbapic/0598.png',)"
"('迷你早安-落在山脊上的星星!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6924&n=L2diYXJvbS8wODY0LnppcA==&t=Minimoni - Onegai Ohoshi-sama!&ac=5&p=',)"
"('美式橄榄球2004',)","(' NFL  NFL ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1131.png,"('https://www.yikm.net/play?id=7180&n=L2diYXJvbS8xMTMxLnppcA==&t=Madden NFL 2004&ac=5&p=/gbapic/1131.png',)"
"('分裂细胞明日潘多拉',)","('技能 技能 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1408.jpg,"(""https://www.yikm.net/play?id=7436&n=L2diYXJvbS8xNDA4LnppcA==&t=Tom Clancy's Splinter Cell - Pandora Tomorrow&ac=5&p=/gbapic/1408.jpg"",)"
"('坏小子-迪德夫',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=7692&n=L2diYXJvbS8xNjk4LnppcA==&t=Titeuf - Mega Compet'&ac=5&p="",)"
"('耀西的万有引力',)","('吉 吉 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1967.jpg,"(""https://www.yikm.net/play?id=7948&n=L2diYXJvbS8xOTY3LnppcA==&t=Yoshi's Universal Gravitation&ac=5&p=/gbapic/1967.jpg"",)"
"('纳尼亚传奇编年史',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8204&n=L2diYXJvbS8yMjQ1LnppcA==&t=Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe&ac=5&p=',)"
"('火爆怪兽卡车',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8460&n=L2diYXJvbS8yNTE3LnppcA==&t=Monster Trucks Mayhem&ac=5&p=',)"
"('赛车游戏四合一',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8716&n=L2diYXJvbS8yNzc1LnppcA==&t=&ac=5&p=',)"
"('Castlevania3-Draculas Curse(Europe)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/361a.png,"('https://www.yikm.net/play?id=3341&n=L2Zjcm9tL2R6bXgvQ2FzdGxldmFuaWEgSUlJIC0gRHJhY3VsYSdzIEN1cnNlIChFKSBbIV0ubmVz&t=Castlevania3-Draculas Curse(Europe)',)"
"('STINGER(USA)',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2108a.png,"('https://www.yikm.net/play?id=3597&n=L2Zjcm9tL2Z4c2ovU3RpbmdlciAoVSkgWyFdLm5lcw==&t=STINGER(USA)',)"
"('银色神鹰【圣谦】',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1993a.png,"('https://www.yikm.net/play?id=4109&n=L2Zjcm9tL3NqL1NpbHZlciBFYWdsZSAoU2FjaGVuKSBbIV0ubmVz&t=银色神鹰【圣谦】',)"
"('Arkanoid 2',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4365&n=L2Zjcm9tL3h5eC9Bcmthbm9pZCBJSSAoSikgKFByb3RvdHlwZSkubmVz&t=Arkanoid 2',)"
"('WWF疯狂搏斗',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4621&n=L2Zjcm9tL3lkYnMvV1dGIFdyZXN0bGVNYW5pYSAoVSkgWyFdLm5lcw==&t=WWF疯狂搏斗',)"
"('Fighting Golf(Japan)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/749a.png,"('https://www.yikm.net/play?id=4877&n=L2Zjcm9tL3lkYnMvRmlnaHRpbmcgR29sZiAoSikubmVz&t=Fighting Golf(Japan)',)"
